ciudad,periodoDia,per_rama1,per_secemp,per_condact,per_desempleo,per_empleo,per_estrato,per_fexp,per_grupo1,per_ingpc,per_ingrl,per_nnivins,per_p10a,per_p11,per_p12a,per_p42,per_p422,per_p43,per_p44a,per_p44b,per_p44c,per_p44d,per_p44e,per_p44f,per_p44g,per_p44h,per_p44i,per_p44j,per_p44k,per_p50,per_p51a,per_p51b,per_periodo.1,con_estrato,con_c01,con_c03,con_c07,con_c09,con_c11,con_c13,con_c18,con_c20a,viv_vi02,viv_vi03a,viv_vi03b,viv_vi04a,viv_vi04b,viv_vi05a,viv_vi05b,viv_vi06,viv_vi07,viv_vi07b,viv_vi08,viv_vi09,viv_vi10,viv_vi10a,viv_vi11,viv_vi12,viv_vi13,viv_vi14
10554,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
10952,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20156,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
20556,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30155,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30351,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30356,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30452,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40251,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40551,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40552,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40151,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
40157,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40158,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60253,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60260,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60550,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60554,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60352,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0
60651,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60954,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60160,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50251,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50453,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50456,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50554,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0
70254,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0
70550,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70955,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71359,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80652,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80154,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0
80355,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80554,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80559,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0
200151,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90852,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92850,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91054,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0
91951,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91953,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92055,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,7.0,3.0,6.0,2.0,5.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0
100253,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100352,20251002.0,1.0,2.0,2.0,,1.0,250.0,455361000000.0,6.0,140.0,120.0,1.0,1.0,2.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,,202510.0,1021.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0
110351,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110753,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110152,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111453,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111050,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111551,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120152,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120851,20251002.0,1.0,2.0,4.0,,1.0,344.0,111590000000.0,6.0,400.0,400.0,3.0,4.0,1.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,16.0,202510.0,1221.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,6.0,4.0,3.0,1.0,4.0,4.0
130355,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130356,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130651,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130851,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131050,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130155,20251002.0,1.0,2.0,2.0,,1.0,2081.0,25486774885.0,6.0,140.0,300.0,3.0,4.0,1.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,30.0,,202510.0,1322.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
130157,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132251,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131352,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140164,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140554,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140557,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140655,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140952,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150151,20251002.0,6.0,1.0,4.0,,1.0,5630.0,42046611506.0,5.0,413.0,413.0,4.0,6.0,,,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,56.0,10.0,202510.0,1521.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0
150156,20251002.0,3.0,2.0,2.0,,1.0,457.0,87897199499.0,3.0,300.0,300.0,5.0,8.0,,1.0,6.0,,,,,,,,,,,,,,1.0,45.0,,202510.0,1522.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0
150157,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220351,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220352,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220354,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220158,20251002.0,1.0,2.0,4.0,,1.0,1430.0,3603877137.0,6.0,250.0,200.0,3.0,4.0,1.0,,5.0,1.0,,,,,,,,,,,,,1.0,12.0,,202510.0,2221.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,6.0,4.0,3.0,1.0,2.0,4.0
220159,20251002.0,1.0,2.0,1.0,,1.0,138.0,840537000000.0,6.0,500.0,500.0,4.0,6.0,,,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,42.0,10.0,202510.0,2222.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0
160251,20251002.0,14.0,1.0,1.0,,1.0,646.0,575654000000.0,5.0,793.0,693.0,4.0,6.0,,,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,48.0,8.0,202510.0,1621.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0
160154,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160161,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170253,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170454,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170158,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170159,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170174,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170181,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170751,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230253,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230156,20251002.0,1.0,2.0,2.0,,1.0,118.0,27567492367.0,6.0,180.0,180.0,3.0,4.0,2.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,22.0,,202510.0,2322.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
210453,20251002.0,1.0,2.0,4.0,,1.0,207.0,75875466658.0,6.0,212.0,159.0,1.0,1.0,2.0,,6.0,2.0,,,,,,,,,,,,,1.0,56.0,,202510.0,2122.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0
180154,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180158,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180162,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180168,20251002.0,19.0,2.0,4.0,,1.0,1845.0,45391560284.0,7.0,55.0,165.0,3.0,6.0,,,6.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,1822.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
180253,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180652,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180854,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180855,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180857,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190752,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190653,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190950,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190155,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10650,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10853,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20353,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20551,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
30353,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30354,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30363,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30451,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0
40554,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40159,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60353,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60755,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
50252,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50552,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50751,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50752,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70350,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
70351,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70451,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71450,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70956,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71051,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71251,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71252,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80261,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,4.0,4.0
80262,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
80751,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80755,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0
90652,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91952,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100356,20251003.0,,,9.0,,,57.0,3875190000000.0,,55.0,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1021.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0
100452,20251003.0,3.0,2.0,4.0,,1.0,709.0,726079000000.0,7.0,85.0,40.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,1011.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
110251,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110552,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110553,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110651,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110654,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110655,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120251,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130550,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130656,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130657,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131951,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131552,20251003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
